ID,Tipo,SKU,"GTIN, UPC, EAN, or ISBN",Nombre,Publicado,¿Está destacado?,Visibilidad en el catálogo,Descripción corta,Descripción,Fecha en que empieza el precio rebajado,Fecha en que termina el precio de oferta,Estado del impuesto,Clase de impuesto,¿En stock?,Stock,Cantidad de bajo stock,¿Permitir reservas de productos agotados?,Vendido Individualmente?,Peso (kg),Longitud (cm),Ancho (cm),Altura (cm),¿Permitir reseñas de clientes?,Notas de la compra,Precio de oferta,Precio normal,Categorías,Etiquetas,Clase de envío,Imágenes,Límite de descargas,Días de caducidad de la descarga,Superior,Productos agrupados,Ventas dirigidas,Ventas cruzadas,URL externa,Texto del botón,Posición,Marcas,Nombre del atributo 1,Valor(es) del atributo 1,Atributo visible 1,Atributo global 1,Atributo predeterminado 1
,variation,,,ES PINO MENTA 3015 - 1 Litro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,496,,,,,,1,,Presentaciones,1 Litro,,0,
,variation,,,ES PINO MENTA 3015 - 2 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,496,,,,,,2,,Presentaciones,2 Litros,,0,
,variation,,,ES PINO MENTA 3015 - 5 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,496,,,,,,3,,Presentaciones,5 Litros,,0,
,variation,,,ES PINO MENTA 3015 - 10 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,496,,,,,,4,,Presentaciones,10 Litros,,0,
,variation,,,ES PINO MENTA 3015 - 20 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,496,,,,,,5,,Presentaciones,20 Litros,,0,
,variable,756,,ES PITANGA,1,0,visible,Las imágenes son ilustrativas,"PERFUME TEXTIL,PERFUME DE AMBIENTE,",,,taxable,,1,,,0,0,,,,,1,,,,FLORAL,FLORAL,,http://localhost:8069/wp-content/uploads/2026/03/ES-PITANGA.webp,,,,,,,,,0,,Presentaciones,"1 Litro, 2 Litros, 5 Litros, 10 Litros, 20 Litros",1,0,1 Litro
,variation,,,ES PITANGA - 1 Litro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,756,,,,,,1,,Presentaciones,1 Litro,,0,
,variation,,,ES PITANGA - 2 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,756,,,,,,2,,Presentaciones,2 Litros,,0,
,variation,,,ES PITANGA - 5 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,756,,,,,,3,,Presentaciones,5 Litros,,0,
,variation,,,ES PITANGA - 10 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,756,,,,,,4,,Presentaciones,10 Litros,,0,
,variation,,,ES PITANGA - 20 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,756,,,,,,5,,Presentaciones,20 Litros,,0,
,variable,762,,ES POLO,1,0,visible,Las imágenes son ilustrativas,"PERFUME TEXTIL,PERFUME DE AMBIENTE,",,,taxable,,1,,,0,0,,,,,1,,,,"AROMÁTICO, FANTASÍA","AROMÁTICO, FANTASÍA",,http://localhost:8069/wp-content/uploads/2026/03/ES-POLO.webp,,,,,,,,,0,,Presentaciones,"1 Litro, 2 Litros, 5 Litros, 10 Litros, 20 Litros",1,0,1 Litro
,variation,,,ES POLO - 1 Litro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,762,,,,,,1,,Presentaciones,1 Litro,,0,
,variation,,,ES POLO - 2 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,762,,,,,,2,,Presentaciones,2 Litros,,0,
,variation,,,ES POLO - 5 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,762,,,,,,3,,Presentaciones,5 Litros,,0,
,variation,,,ES POLO - 10 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,762,,,,,,4,,Presentaciones,10 Litros,,0,
,variation,,,ES POLO - 20 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,762,,,,,,5,,Presentaciones,20 Litros,,0,
,variable,746,,ES POTPURRI,1,0,visible,Las imágenes son ilustrativas,"PERFUME TEXTIL,PERFUME DE AMBIENTE,",,,taxable,,1,,,0,0,,,,,1,,,,FLORAL,FLORAL,,http://localhost:8069/wp-content/uploads/2026/03/ES-POTPURRI.webp,,,,,,,,,0,,Presentaciones,"1 Litro, 2 Litros, 5 Litros, 10 Litros, 20 Litros",1,0,1 Litro
,variation,,,ES POTPURRI - 1 Litro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,746,,,,,,1,,Presentaciones,1 Litro,,0,
,variation,,,ES POTPURRI - 2 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,746,,,,,,2,,Presentaciones,2 Litros,,0,
,variation,,,ES POTPURRI - 5 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,746,,,,,,3,,Presentaciones,5 Litros,,0,
,variation,,,ES POTPURRI - 10 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,746,,,,,,4,,Presentaciones,10 Litros,,0,
,variation,,,ES POTPURRI - 20 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,746,,,,,,5,,Presentaciones,20 Litros,,0,
,variable,472,,ES PRO-C,1,0,visible,Las imágenes son ilustrativas,"DESODORANTE DE PISO,",,,taxable,,1,,,0,0,,,,,1,,,,"HERBÁCEO, MADERA","HERBÁCEO, MADERA",,http://localhost:8069/wp-content/uploads/2026/03/ES-PRO-C.webp,,,,,,,,,0,,Presentaciones,"1 Litro, 2 Litros, 5 Litros, 10 Litros, 20 Litros",1,0,1 Litro
,variation,,,ES PRO-C - 1 Litro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,472,,,,,,1,,Presentaciones,1 Litro,,0,
,variation,,,ES PRO-C - 2 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,472,,,,,,2,,Presentaciones,2 Litros,,0,
,variation,,,ES PRO-C - 5 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,472,,,,,,3,,Presentaciones,5 Litros,,0,
,variation,,,ES PRO-C - 10 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,472,,,,,,4,,Presentaciones,10 Litros,,0,
,variation,,,ES PRO-C - 20 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,472,,,,,,5,,Presentaciones,20 Litros,,0,
,variable,207,,ES PS 6001,1,0,visible,Las imágenes son ilustrativas,"PARA SUAVIZANTE,",,,taxable,,1,,,0,0,,,,,1,,,,FANTASÍA,FANTASÍA,,http://localhost:8069/wp-content/uploads/2026/03/ES-PS-6001.webp,,,,,,,,,0,,Presentaciones,"1 Litro, 2 Litros, 5 Litros, 10 Litros, 20 Litros",1,0,1 Litro
,variation,,,ES PS 6001 - 1 Litro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,207,,,,,,1,,Presentaciones,1 Litro,,0,
,variation,,,ES PS 6001 - 2 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,207,,,,,,2,,Presentaciones,2 Litros,,0,
,variation,,,ES PS 6001 - 5 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,207,,,,,,3,,Presentaciones,5 Litros,,0,
,variation,,,ES PS 6001 - 10 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,207,,,,,,4,,Presentaciones,10 Litros,,0,
,variation,,,ES PS 6001 - 20 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,207,,,,,,5,,Presentaciones,20 Litros,,0,
,variable,208,,ES PS 6003,1,0,visible,Las imágenes son ilustrativas,"PARA SUAVIZANTE,",,,taxable,,1,,,0,0,,,,,1,,,,FANTASÍA,FANTASÍA,,http://localhost:8069/wp-content/uploads/2026/03/ES-PS-6003.webp,,,,,,,,,0,,Presentaciones,"1 Litro, 2 Litros, 5 Litros, 10 Litros, 20 Litros",1,0,1 Litro
,variation,,,ES PS 6003 - 1 Litro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,208,,,,,,1,,Presentaciones,1 Litro,,0,
,variation,,,ES PS 6003 - 2 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,208,,,,,,2,,Presentaciones,2 Litros,,0,
,variation,,,ES PS 6003 - 5 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,208,,,,,,3,,Presentaciones,5 Litros,,0,
,variation,,,ES PS 6003 - 10 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,208,,,,,,4,,Presentaciones,10 Litros,,0,
,variation,,,ES PS 6003 - 20 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,208,,,,,,5,,Presentaciones,20 Litros,,0,
,variable,215,,ES PS 6020,1,0,visible,Las imágenes son ilustrativas,"PARA SUAVIZANTE,",,,taxable,,1,,,0,0,,,,,1,,,,FANTASÍA,FANTASÍA,,http://localhost:8069/wp-content/uploads/2026/03/ES-PS-6020.webp,,,,,,,,,0,,Presentaciones,"1 Litro, 2 Litros, 5 Litros, 10 Litros, 20 Litros",1,0,1 Litro
,variation,,,ES PS 6020 - 1 Litro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,215,,,,,,1,,Presentaciones,1 Litro,,0,
,variation,,,ES PS 6020 - 2 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,215,,,,,,2,,Presentaciones,2 Litros,,0,
,variation,,,ES PS 6020 - 5 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,215,,,,,,3,,Presentaciones,5 Litros,,0,
,variation,,,ES PS 6020 - 10 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,215,,,,,,4,,Presentaciones,10 Litros,,0,
,variation,,,ES PS 6020 - 20 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,215,,,,,,5,,Presentaciones,20 Litros,,0,
,variable,764,,ES PS 6021,1,0,visible,Las imágenes son ilustrativas,"PARA SUAVIZANTE,",,,taxable,,1,,,0,0,,,,,1,,,,FANTASÍA,FANTASÍA,,http://localhost:8069/wp-content/uploads/2026/03/ES-PS-6021.webp,,,,,,,,,0,,Presentaciones,"1 Litro, 2 Litros, 5 Litros, 10 Litros, 20 Litros",1,0,1 Litro
,variation,,,ES PS 6021 - 1 Litro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,764,,,,,,1,,Presentaciones,1 Litro,,0,
,variation,,,ES PS 6021 - 2 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,764,,,,,,2,,Presentaciones,2 Litros,,0,
,variation,,,ES PS 6021 - 5 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,764,,,,,,3,,Presentaciones,5 Litros,,0,
,variation,,,ES PS 6021 - 10 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,764,,,,,,4,,Presentaciones,10 Litros,,0,
,variation,,,ES PS 6021 - 20 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,764,,,,,,5,,Presentaciones,20 Litros,,0,
,variable,217,,ES PS 6030,1,0,visible,Las imágenes son ilustrativas,"PARA SUAVIZANTE / PARA JABÓN LÍQUIDO,",,,taxable,,1,,,0,0,,,,,1,,,,FANTASÍA,FANTASÍA,,http://localhost:8069/wp-content/uploads/2026/03/ES-PS-6030.webp,,,,,,,,,0,,Presentaciones,"1 Litro, 2 Litros, 5 Litros, 10 Litros, 20 Litros",1,0,1 Litro
,variation,,,ES PS 6030 - 1 Litro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,217,,,,,,1,,Presentaciones,1 Litro,,0,
,variation,,,ES PS 6030 - 2 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,217,,,,,,2,,Presentaciones,2 Litros,,0,
,variation,,,ES PS 6030 - 5 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,217,,,,,,3,,Presentaciones,5 Litros,,0,
,variation,,,ES PS 6030 - 10 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,217,,,,,,4,,Presentaciones,10 Litros,,0,
,variation,,,ES PS 6030 - 20 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,217,,,,,,5,,Presentaciones,20 Litros,,0,
,variable,685,,ES PS 6031,1,0,visible,Las imágenes son ilustrativas,"PARA SUAVIZANTE / PARA JABÓN LÍQUIDO,",,,taxable,,1,,,0,0,,,,,1,,,,FANTASÍA,FANTASÍA,,http://localhost:8069/wp-content/uploads/2026/03/ES-PS-6031.webp,,,,,,,,,0,,Presentaciones,"1 Litro, 2 Litros, 5 Litros, 10 Litros, 20 Litros",1,0,1 Litro
,variation,,,ES PS 6031 - 1 Litro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,685,,,,,,1,,Presentaciones,1 Litro,,0,
,variation,,,ES PS 6031 - 2 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,685,,,,,,2,,Presentaciones,2 Litros,,0,
,variation,,,ES PS 6031 - 5 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,685,,,,,,3,,Presentaciones,5 Litros,,0,
,variation,,,ES PS 6031 - 10 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,685,,,,,,4,,Presentaciones,10 Litros,,0,
,variation,,,ES PS 6031 - 20 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,685,,,,,,5,,Presentaciones,20 Litros,,0,
,variable,691,,ES PUMITA,1,0,visible,Las imágenes son ilustrativas,"PERFUME TEXTIL,PERFUME DE AMBIENTE,",,,taxable,,1,,,0,0,,,,,1,,,,FANTASÍA,FANTASÍA,,http://localhost:8069/wp-content/uploads/2026/03/ES-PUMITA.webp,,,,,,,,,0,,Presentaciones,"1 Litro, 2 Litros, 5 Litros, 10 Litros, 20 Litros",1,0,1 Litro
,variation,,,ES PUMITA - 1 Litro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,691,,,,,,1,,Presentaciones,1 Litro,,0,
,variation,,,ES PUMITA - 2 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,691,,,,,,2,,Presentaciones,2 Litros,,0,
,variation,,,ES PUMITA - 5 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,691,,,,,,3,,Presentaciones,5 Litros,,0,
,variation,,,ES PUMITA - 10 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,691,,,,,,4,,Presentaciones,10 Litros,,0,
,variation,,,ES PUMITA - 20 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,691,,,,,,5,,Presentaciones,20 Litros,,0,
,variable,683,,ES QV,1,0,visible,Las imágenes son ilustrativas,"PARA SUAVIZANTE,",,,taxable,,1,,,0,0,,,,,1,,,,FLORAL,FLORAL,,http://localhost:8069/wp-content/uploads/2026/03/ES-QV.webp,,,,,,,,,0,,Presentaciones,"1 Litro, 2 Litros, 5 Litros, 10 Litros, 20 Litros",1,0,1 Litro
,variation,,,ES QV - 1 Litro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,683,,,,,,1,,Presentaciones,1 Litro,,0,
,variation,,,ES QV - 2 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,683,,,,,,2,,Presentaciones,2 Litros,,0,
,variation,,,ES QV - 5 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,683,,,,,,3,,Presentaciones,5 Litros,,0,
,variation,,,ES QV - 10 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,683,,,,,,4,,Presentaciones,10 Litros,,0,
,variation,,,ES QV - 20 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,683,,,,,,5,,Presentaciones,20 Litros,,0,
,variable,216,,ES ROSA 4050,1,0,visible,Las imágenes son ilustrativas,"DESODORANTE DE PISO / JABÓN LÍQUIDO PARA MANOS,",,,taxable,,1,,,0,0,,,,,1,,,,FLORAL,FLORAL,,http://localhost:8069/wp-content/uploads/2026/03/ES-ROSA-4050.webp,,,,,,,,,0,,Presentaciones,"1 Litro, 2 Litros, 5 Litros, 10 Litros, 20 Litros",1,0,1 Litro
,variation,,,ES ROSA 4050 - 1 Litro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,216,,,,,,1,,Presentaciones,1 Litro,,0,
,variation,,,ES ROSA 4050 - 2 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,216,,,,,,2,,Presentaciones,2 Litros,,0,
,variation,,,ES ROSA 4050 - 5 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,216,,,,,,3,,Presentaciones,5 Litros,,0,
,variation,,,ES ROSA 4050 - 10 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,216,,,,,,4,,Presentaciones,10 Litros,,0,
,variation,,,ES ROSA 4050 - 20 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,216,,,,,,5,,Presentaciones,20 Litros,,0,
,variable,801,,ES ROSA BULGARA,1,0,visible,Las imágenes son ilustrativas,"DESODORANTE DE PISO / CREMA DE ENJUAGUE Y SHAMPOO,",,,taxable,,1,,,0,0,,,,,1,,,,FLORAL,FLORAL,,http://localhost:8069/wp-content/uploads/2026/03/ES-ROSA-BULGARA.webp,,,,,,,,,0,,Presentaciones,"1 Litro, 2 Litros, 5 Litros, 10 Litros, 20 Litros",1,0,1 Litro
,variation,,,ES ROSA BULGARA - 1 Litro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,801,,,,,,1,,Presentaciones,1 Litro,,0,
,variation,,,ES ROSA BULGARA - 2 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,801,,,,,,2,,Presentaciones,2 Litros,,0,
,variation,,,ES ROSA BULGARA - 5 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,801,,,,,,3,,Presentaciones,5 Litros,,0,
,variation,,,ES ROSA BULGARA - 10 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,801,,,,,,4,,Presentaciones,10 Litros,,0,
,variation,,,ES ROSA BULGARA - 20 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,801,,,,,,5,,Presentaciones,20 Litros,,0,
,variable,218,,ES SANDALO 6034,1,0,visible,Las imágenes son ilustrativas,"DESODORANTE DE PISO,",,,taxable,,1,,,0,0,,,,,1,,,,AROMÁTICO,AROMÁTICO,,http://localhost:8069/wp-content/uploads/2026/03/ES-SANDALO-6034.webp,,,,,,,,,0,,Presentaciones,"1 Litro, 2 Litros, 5 Litros, 10 Litros, 20 Litros",1,0,1 Litro
,variation,,,ES SANDALO 6034 - 1 Litro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,218,,,,,,1,,Presentaciones,1 Litro,,0,
,variation,,,ES SANDALO 6034 - 2 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,218,,,,,,2,,Presentaciones,2 Litros,,0,
,variation,,,ES SANDALO 6034 - 5 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,218,,,,,,3,,Presentaciones,5 Litros,,0,
,variation,,,ES SANDALO 6034 - 10 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,218,,,,,,4,,Presentaciones,10 Litros,,0,
,variation,,,ES SANDALO 6034 - 20 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,218,,,,,,5,,Presentaciones,20 Litros,,0,
,variable,700,,ES SANDALO CARAMEL,1,0,visible,Las imágenes son ilustrativas,"JABÓN LÍQUIDO PARA MANOS,",,,taxable,,1,,,0,0,,,,,1,,,,AROMÁTICO,AROMÁTICO,,http://localhost:8069/wp-content/uploads/2026/03/ES-SANDALO-CARAMEL.webp,,,,,,,,,0,,Presentaciones,"1 Litro, 2 Litros, 5 Litros, 10 Litros, 20 Litros",1,0,1 Litro
,variation,,,ES SANDALO CARAMEL - 1 Litro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,700,,,,,,1,,Presentaciones,1 Litro,,0,
,variation,,,ES SANDALO CARAMEL - 2 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,700,,,,,,2,,Presentaciones,2 Litros,,0,
,variation,,,ES SANDALO CARAMEL - 5 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,700,,,,,,3,,Presentaciones,5 Litros,,0,
,variation,,,ES SANDALO CARAMEL - 10 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,700,,,,,,4,,Presentaciones,10 Litros,,0,
,variation,,,ES SANDALO CARAMEL - 20 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,700,,,,,,5,,Presentaciones,20 Litros,,0,
,variable,219,,ES SANDÍA 5024,1,0,visible,Las imágenes son ilustrativas,"DESODORANTE DE PISO,",,,taxable,,1,,,0,0,,,,,1,,,,FRUTAL,FRUTAL,,http://localhost:8069/wp-content/uploads/2026/03/ES-SANDIA-5024.webp,,,,,,,,,0,,Presentaciones,"1 Litro, 2 Litros, 5 Litros, 10 Litros, 20 Litros",1,0,1 Litro
,variation,,,ES SANDÍA 5024 - 1 Litro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,219,,,,,,1,,Presentaciones,1 Litro,,0,
,variation,,,ES SANDÍA 5024 - 2 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,219,,,,,,2,,Presentaciones,2 Litros,,0,
,variation,,,ES SANDÍA 5024 - 5 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,219,,,,,,3,,Presentaciones,5 Litros,,0,
,variation,,,ES SANDÍA 5024 - 10 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,219,,,,,,4,,Presentaciones,10 Litros,,0,
,variation,,,ES SANDÍA 5024 - 20 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,219,,,,,,5,,Presentaciones,20 Litros,,0,
,variable,622,,ES SANDIA FRAMBUESA,1,0,visible,Las imágenes son ilustrativas,"DESODORANTE DE PISO,",,,taxable,,1,,,0,0,,,,,1,,,,FRUTAL,FRUTAL,,http://localhost:8069/wp-content/uploads/2026/03/ES-SANDIA-FRAMBUESA.webp,,,,,,,,,0,,Presentaciones,"1 Litro, 2 Litros, 5 Litros, 10 Litros, 20 Litros",1,0,1 Litro
,variation,,,ES SANDIA FRAMBUESA - 1 Litro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,622,,,,,,1,,Presentaciones,1 Litro,,0,
,variation,,,ES SANDIA FRAMBUESA - 2 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,622,,,,,,2,,Presentaciones,2 Litros,,0,
,variation,,,ES SANDIA FRAMBUESA - 5 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,622,,,,,,3,,Presentaciones,5 Litros,,0,
,variation,,,ES SANDIA FRAMBUESA - 10 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,622,,,,,,4,,Presentaciones,10 Litros,,0,
,variation,,,ES SANDIA FRAMBUESA - 20 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,622,,,,,,5,,Presentaciones,20 Litros,,0,
,variable,695,,ES SIMK,1,0,visible,Las imágenes son ilustrativas,"PERFUME TEXTIL,PERFUME DE AMBIENTE,",,,taxable,,1,,,0,0,,,,,1,,,,ACUÁTICO,ACUÁTICO,,http://localhost:8069/wp-content/uploads/2026/03/ES-SIMK.webp,,,,,,,,,0,,Presentaciones,"1 Litro, 2 Litros, 5 Litros, 10 Litros, 20 Litros",1,0,1 Litro
,variation,,,ES SIMK - 1 Litro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,695,,,,,,1,,Presentaciones,1 Litro,,0,
,variation,,,ES SIMK - 2 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,695,,,,,,2,,Presentaciones,2 Litros,,0,
,variation,,,ES SIMK - 5 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,695,,,,,,3,,Presentaciones,5 Litros,,0,
,variation,,,ES SIMK - 10 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,695,,,,,,4,,Presentaciones,10 Litros,,0,
,variation,,,ES SIMK - 20 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,695,,,,,,5,,Presentaciones,20 Litros,,0,
,variable,682,,ES SOFT I,1,0,visible,Las imágenes son ilustrativas,"PERFUME TEXTIL,PERFUME DE AMBIENTE,",,,taxable,,1,,,0,0,,,,,1,,,,FANTASÍA,FANTASÍA,,http://localhost:8069/wp-content/uploads/2026/03/ES-SOFT-I.webp,,,,,,,,,0,,Presentaciones,"1 Litro, 2 Litros, 5 Litros, 10 Litros, 20 Litros",1,0,1 Litro
,variation,,,ES SOFT I - 1 Litro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,682,,,,,,1,,Presentaciones,1 Litro,,0,
,variation,,,ES SOFT I - 2 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,682,,,,,,2,,Presentaciones,2 Litros,,0,
,variation,,,ES SOFT I - 5 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,682,,,,,,3,,Presentaciones,5 Litros,,0,
,variation,,,ES SOFT I - 10 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,682,,,,,,4,,Presentaciones,10 Litros,,0,
